# FINAL ESTIMATION PANEL v2 — Panoptic upsilon identification (phase 10, plan 10-10).
# One row per POSITION-EPOCH (tokenId x hourly epoch) — the spec section-1 unit of
# observation, restored by plan 10-09. Supersedes estimation-panel.csv, which is the
# Phase-9 accrual-SPELL export and is retained unchanged.
# git commit: ddf649e
# LHS source : notes/structural-econometrcics/data/panel-epoch.csv
# RHS source : notes/structural-econometrcics/data/variance-hourly.csv (joined on epoch, exact integer match)
# tokenId  : account#tokenId (the tokenId clustering label; account = prefix before #)
# epoch    : hourly index floor(unixSeconds/3600) — the epoch the premium ACCRUED in
# pi       : premium accrued to the SHORT side over the epoch, ETH (a FLOW, not a stock)
# sigma2   : realized variance of the epoch, from the joined variance series
# sigma2_instrument : disjoint even-swap sub-window RV of the same epoch (EIV instrument)
# distance : moneyness d = |i_K - i_t| in ticks, i_t = the epoch's mean pool tick
tokenId,epoch,pi,sigma2,sigma2_instrument,distance
0x41b7d0515d709a4fd2cf27f9d141d0c2f8713d04#85987421660028551781636802008240109781758020618,493959,5.28856033e-10,7.989201073234967e-6,6.309369057836407e-6,932.0
0x41b7d0515d709a4fd2cf27f9d141d0c2f8713d04#85987421660028551781636802008240109781758020618,493960,3.26396892e-10,2.189781020073178e-6,2.5397460232812177e-6,964.0
0x41b7d0515d709a4fd2cf27f9d141d0c2f8713d04#85987421660028551781636802008240109781758020618,493961,5.70913562e-10,6.0193980551783e-6,8.619138079009474e-6,1025.0
0x41b7d0515d709a4fd2cf27f9d141d0c2f8713d04#85987421660028551781636802008240109781758020618,493962,3.39282974e-10,6.64933506095277e-6,8.969103082217516e-6,1071.0
0x41b7d0515d709a4fd2cf27f9d141d0c2f8713d04#85987421660028551781636802008240109781758020618,493963,2.15023978e-10,1.579842014482019e-6,2.199780020164834e-6,1078.0
0x41b7d0515d709a4fd2cf27f9d141d0c2f8713d04#85987421660028551781636802008240109781758020618,493964,2.28685656e-10,9.999000091658339e-7,1.4398560131988003e-6,1056.0
0x41b7d0515d709a4fd2cf27f9d141d0c2f8713d04#85987421660028551781636802008240109781758020618,493965,1.29313145e-10,1.0098990092574931e-6,1.3298670121905589e-6,1049.0
0x41b7d0515d709a4fd2cf27f9d141d0c2f8713d04#85987421660028551781636802008240109781758020618,493966,1.8895541e-10,8.299170076076425e-7,1.1698830107240258e-6,1073.0
0x41b7d0515d709a4fd2cf27f9d141d0c2f8713d04#85987421660028551781636802008240109781758020618,493967,1.92649361e-10,1.1498850105407088e-6,1.4998500137487505e-6,1038.0
0x41b7d0515d709a4fd2cf27f9d141d0c2f8713d04#85987421660028551781636802008240109781758020618,493968,8.641737e-11,6.599340060494501e-7,7.599240069660333e-7,1040.0
0x41b7d0515d709a4fd2cf27f9d141d0c2f8713d04#85987421660028551781636802008240109781758020618,493969,1.13539787e-10,1.079892009899101e-6,1.4998500137487499e-6,1062.0
0x41b7d0515d709a4fd2cf27f9d141d0c2f8713d04#85987421660028551781636802008240109781758020618,493970,7.4514538e-11,6.399360058661337e-7,9.399060086158836e-7,1081.0
0x41b7d0515d709a4fd2cf27f9d141d0c2f8713d04#85987421660028551781636802008240109781758020618,493971,1.46327303e-10,7.199280065994005e-7,8.399160076993004e-7,1079.0
0x41b7d0515d709a4fd2cf27f9d141d0c2f8713d04#85987421660028551781636802008240109781758020618,493972,2.57265391e-10,1.979802018148351e-6,2.4197580221813172e-6,1084.0
0x41b7d0515d709a4fd2cf27f9d141d0c2f8713d04#85987421660028551781636802008240109781758020618,493973,8.4753343e-11,1.0498950096241257e-6,1.229877011273975e-6,1072.0
0x41b7d0515d709a4fd2cf27f9d141d0c2f8713d04#85987421660028551781636802008240109781758020618,493974,1.2864925e-10,8.699130079742755e-7,1.3298670121905584e-6,1076.0
0x41b7d0515d709a4fd2cf27f9d141d0c2f8713d04#85987421660028551781636802008240109781758020618,493975,9.6575774e-11,6.399360058661338e-7,7.399260067827171e-7,1073.0
0x41b7d0515d709a4fd2cf27f9d141d0c2f8713d04#85987421660028551781636802008240109781758020618,493976,6.1554647e-11,1.3798620126488496e-6,1.6198380148486501e-6,1085.0
0x41b7d0515d709a4fd2cf27f9d141d0c2f8713d04#85987421660028551781636802008240109781758020618,493977,1.53351606e-10,5.69943005224525e-7,5.69943005224525e-7,1072.0
0x41b7d0515d709a4fd2cf27f9d141d0c2f8713d04#85987421660028551781636802008240109781758020618,493978,8.8883749e-11,5.499450050412084e-7,5.699430052245251e-7,1061.0
0x41b7d0515d709a4fd2cf27f9d141d0c2f8713d04#85987421660028551781636802008240109781758020618,493979,1.3335382e-11,1.5998400146653337e-7,1.3998600128321669e-7,1068.0
0x41b7d0515d709a4fd2cf27f9d141d0c2f8713d04#85987421660028551781636802008240109781758020618,493980,6.2324141e-11,2.9997000274975e-7,3.5996400329969986e-7,1074.0
0x41b7d0515d709a4fd2cf27f9d141d0c2f8713d04#85987421660028551781636802008240109781758020618,493981,6.1124961e-11,1.6998300155819172e-7,2.2997700210814168e-7,1069.0
0x41b7d0515d709a4fd2cf27f9d141d0c2f8713d04#85987421660028551781636802008240109781758020618,493982,2.37456456e-10,1.1298870103573927e-6,1.7498250160402083e-6,1050.0
0x41b7d0515d709a4fd2cf27f9d141d0c2f8713d04#85987421660028551781636802008240109781758020618,493983,1.81577544e-10,2.1497850197065438e-6,3.1896810292390113e-6,1050.0
0x41b7d0515d709a4fd2cf27f9d141d0c2f8713d04#85987421660028551781636802008240109781758020618,493984,1.42852926e-10,1.209879011090659e-6,1.7098290156735748e-6,1093.0
0x41b7d0515d709a4fd2cf27f9d141d0c2f8713d04#85987421660028551781636802008240109781758020618,493985,2.3032181e-10,3.479652031897104e-6,5.3894610494038326e-6,1133.0
0x41b7d0515d709a4fd2cf27f9d141d0c2f8713d04#85987421660028551781636802008240109781758020618,493986,1.61202217e-10,1.2198780111823174e-6,1.6998300155819169e-6,1146.0
0x41b7d0515d709a4fd2cf27f9d141d0c2f8713d04#85987421660028551781636802008240109781758020618,493987,1.083129e-10,3.7996200348301665e-6,3.959604036296699e-6,1134.0
0x41b7d0515d709a4fd2cf27f9d141d0c2f8713d04#85987421660028551781636802008240109781758020618,493988,6.955399e-11,1.9998000183316675e-7,2.3997600219980005e-7,1135.0
0x41b7d0515d709a4fd2cf27f9d141d0c2f8713d04#85987421660028551781636802008240109781758020618,493989,1.4790687e-11,1.3998600128321666e-7,1.5998400146653332e-7,1135.0
0x41b7d0515d709a4fd2cf27f9d141d0c2f8713d04#85987421660028551781636802008240109781758020618,493990,8.5961918e-11,4.5995400421628325e-7,6.699330061411084e-7,1138.0
0x41b7d0515d709a4fd2cf27f9d141d0c2f8713d04#85987421660028551781636802008240109781758020618,493991,1.03000501e-10,3.199680029330667e-7,4.399560040329666e-7,1127.0
0x41b7d0515d709a4fd2cf27f9d141d0c2f8713d04#85987421660028551781636802008240109781758020618,493992,1.97514613e-10,1.44985501329046e-6,1.3498650123738756e-6,1121.0
0x41b7d0515d709a4fd2cf27f9d141d0c2f8713d04#85987421660028551781636802008240109781758020618,493993,1.02138147e-10,6.299370057744752e-7,7.699230070576922e-7,1099.0
0x41b7d0515d709a4fd2cf27f9d141d0c2f8713d04#85987421660028551781636802008240109781758020618,493994,6.6701689e-11,4.999500045829166e-7,6.599340060494503e-7,1109.0
0x41b7d0515d709a4fd2cf27f9d141d0c2f8713d04#85987421660028551781636802008240109781758020618,493995,1.39922774e-10,1.0798920098991004e-6,1.3998600128321668e-6,1127.0
0x41b7d0515d709a4fd2cf27f9d141d0c2f8713d04#85987421660028551781636802008240109781758020618,493996,7.5351633e-11,1.3398660122822166e-6,1.5798420144820164e-6,1127.0
0x41b7d0515d709a4fd2cf27f9d141d0c2f8713d04#85987421660028551781636802008240109781758020618,493997,5.6738229e-11,2.399760021998001e-7,2.3997600219980005e-7,1129.0
0x41b7d0515d709a4fd2cf27f9d141d0c2f8713d04#85987421660028551781636802008240109781758020618,493998,1.895255e-12,5.999400054995e-8,5.999400054995e-8,1129.0
0x41b7d0515d709a4fd2cf27f9d141d0c2f8713d04#85987421660028551781636802008240109781758020618,493999,6.2460739e-11,2.899710026580917e-7,3.899610035746748e-7,1133.0
0x41b7d0515d709a4fd2cf27f9d141d0c2f8713d04#85987421660028551781636802008240109781758020618,494000,8.1611276e-11,1.2898710118239254e-6,1.0298970094408086e-6,1132.0
0x41b7d0515d709a4fd2cf27f9d141d0c2f8713d04#85987421660028551781636802008240109781758020618,494001,9.0562384e-11,3.999600036663332e-7,4.999500045829166e-7,1137.0
0x41b7d0515d709a4fd2cf27f9d141d0c2f8713d04#85987421660028551781636802008240109781758020618,494002,1.43388807e-10,2.1497850197065425e-6,2.329767021356392e-6,1117.0
0x41b7d0515d709a4fd2cf27f9d141d0c2f8713d04#85987421660028551781636802008240109781758020618,494003,1.42290496e-10,7.099290065077423e-7,1.0298970094408084e-6,1105.0
0x41b7d0515d709a4fd2cf27f9d141d0c2f8713d04#85987421660028551781636802008240109781758020618,494004,3.5506405e-11,2.099790019248251e-7,1.899810017415084e-7,1107.0
0x41b7d0515d709a4fd2cf27f9d141d0c2f8713d04#85987421660028551781636802008240109781758020618,494005,4.7881038e-11,6.099390055911587e-7,8.499150077909589e-7,1128.0
0x41b7d0515d709a4fd2cf27f9d141d0c2f8713d04#85987421660028551781636802008240109781758020618,494006,1.62819164e-10,1.7298270158568924e-6,2.389761021906343e-6,1135.0
0x41b7d0515d709a4fd2cf27f9d141d0c2f8713d04#85987421660028551781636802008240109781758020618,494007,-1.00376659538e-7,3.5396460324449215e-6,4.929507045182584e-6,1180.0
0x41b7d0515d709a4fd2cf27f9d141d0c2f8713d04#85987421660028551781636802008240109781758020618,494008,0.0,1.5498450142013594e-6,1.9298070176801125e-6,1203.0
0x41b7d0515d709a4fd2cf27f9d141d0c2f8713d04#85987421660028551781636802008240109781758020618,494009,0.0,4.459554040876774e-6,7.01929806433917e-6,1243.0
0x41b7d0515d709a4fd2cf27f9d141d0c2f8713d04#85987421660028551781636802008240109781758020618,494010,0.0,1.2998700119155846e-6,1.4798520135654344e-6,1268.0
0x41b7d0515d709a4fd2cf27f9d141d0c2f8713d04#85987421660028551781636802008240109781758020618,494011,0.0,1.879812017231769e-6,2.3197680212647356e-6,1262.0
0x41b7d0515d709a4fd2cf27f9d141d0c2f8713d04#85987421660028551781636802008240109781758020618,494012,1.01423014148e-7,2.35776422161018e-5,2.9507049270444577e-5,1191.0
0x41b7d0515d709a4fd2cf27f9d141d0c2f8713d04#85987421660028551781636802008240109781758020618,494013,5.40876185e-10,4.149585038038205e-6,6.189381056736505e-6,1141.0
0x41b7d0515d709a4fd2cf27f9d141d0c2f8713d04#85987421660028551781636802008240109781758020618,494014,-1.01963890333e-7,1.7748225162692016e-5,2.688731124646491e-5,1244.0
0x41b7d0515d709a4fd2cf27f9d141d0c2f8713d04#85987421660028551781636802008240109781758020618,494015,0.0,5.859414053711768e-6,9.119088083592388e-6,1333.0
0x41b7d0515d709a4fd2cf27f9d141d0c2f8713d04#85987421660028551781636802008240109781758020618,494016,0.0,6.869313062967802e-6,9.20907908441586e-6,1254.0
0x41b7d0515d709a4fd2cf27f9d141d0c2f8713d04#85987421660028551781636802008240109781758020618,494017,0.0,4.969503045546347e-6,5.969403054711482e-6,1252.0
0x41b7d0515d709a4fd2cf27f9d141d0c2f8713d04#85987421660028551781636802008240109781758020618,494018,0.0,2.2797720208966817e-6,2.839716026028837e-6,1227.0
0x41b7d0515d709a4fd2cf27f9d141d0c2f8713d04#85987421660028551781636802008240109781758020618,494019,1.02965593743e-7,4.329567039688048e-6,6.10938905600323e-6,1137.0
0x41b7d0515d709a4fd2cf27f9d141d0c2f8713d04#85987421660028551781636802008240109781758020618,494020,1.51926593e-10,1.079892009899101e-6,1.719828015765233e-6,1141.0
0x41b7d0515d709a4fd2cf27f9d141d0c2f8713d04#85987421660028551781636802008240109781758020618,494021,1.37714629e-10,8.499150077909592e-7,1.149885010540709e-6,1161.0
0x41b7d0515d709a4fd2cf27f9d141d0c2f8713d04#85987421660028551781636802008240109781758020618,494022,2.69553627e-10,1.5798420144820181e-6,2.21977802034815e-6,1162.0
0x41b7d0515d709a4fd2cf27f9d141d0c2f8713d04#85987421660028551781636802008240109781758020618,494023,1.44369375e-10,6.099390055911584e-7,7.699230070576921e-7,1139.0
0x41b7d0515d709a4fd2cf27f9d141d0c2f8713d04#85987421660028551781636802008240109781758020618,494024,2.1645305e-10,1.319868012098902e-6,2.0397960186983e-6,1138.0
0x41b7d0515d709a4fd2cf27f9d141d0c2f8713d04#85987421660028551781636802008240109781758020618,494025,1.10008517e-10,2.1097890193399086e-6,1.6298370149403083e-6,1156.0
0x41b7d0515d709a4fd2cf27f9d141d0c2f8713d04#85987421660028551781636802008240109781758020618,494026,2.34594093e-10,1.109889010174076e-6,1.809819016590158e-6,1156.0
0x41b7d0515d709a4fd2cf27f9d141d0c2f8713d04#85987421660028551781636802008240109781758020618,494027,9.9272013e-11,7.799220071493507e-7,1.179882010815684e-6,1146.0
0x41b7d0515d709a4fd2cf27f9d141d0c2f8713d04#85987421660028551781636802008240109781758020618,494028,5.84876733e-10,1.3458654123372102e-5,1.3738626125938541e-5,1158.0
0x41b7d0515d709a4fd2cf27f9d141d0c2f8713d04#85987421660028551781636802008240109781758020618,494029,6.72505938e-10,4.9195080450958896e-6,6.8593140628776135e-6,1109.0
0x41b7d0515d709a4fd2cf27f9d141d0c2f8713d04#85987421660028551781636802008240109781758020618,494030,8.73447218e-10,1.039896009532463e-5,1.265873411603944e-5,1076.0
0x41b7d0515d709a4fd2cf27f9d141d0c2f8713d04#85987421660028551781636802008240109781758020618,494031,3.28518035e-10,3.999600036663335e-6,5.919408054261732e-6,1116.0
0x41b7d0515d709a4fd2cf27f9d141d0c2f8713d04#85987421660028551781636802008240109781758020618,494032,4.1829258e-10,3.899610035746753e-6,4.999500045829165e-6,1156.0
0x41b7d0515d709a4fd2cf27f9d141d0c2f8713d04#85987421660028551781636802008240109781758020618,494033,3.22349038e-10,2.7297270250227276e-6,4.059594037213285e-6,1148.0
0x41b7d0515d709a4fd2cf27f9d141d0c2f8713d04#85987421660028551781636802008240109781758020618,494034,3.62354739e-10,2.789721025572678e-6,3.6696330336386114e-6,1177.0
0x41b7d0515d709a4fd2cf27f9d141d0c2f8713d04#85987421660028551781636802008240109781758020618,494035,2.00992883e-10,1.5598440142987014e-6,2.4397560223646352e-6,1171.0
0x41b7d0515d709a4fd2cf27f9d141d0c2f8713d04#85987421660028551781636802008240109781758020618,494036,2.50539978e-10,2.16978301988986e-6,2.8897110264892607e-6,1176.0
0x41b7d0515d709a4fd2cf27f9d141d0c2f8713d04#85987421660028551781636802008240109781758020618,494037,9.4917054e-11,7.099290065077424e-7,9.299070085242256e-7,1175.0
0x41b7d0515d709a4fd2cf27f9d141d0c2f8713d04#85987421660028551781636802008240109781758020618,494038,2.11278168e-10,1.6198380148486514e-6,1.979802018148351e-6,1181.0
0x41b7d0515d709a4fd2cf27f9d141d0c2f8713d04#85987421660028551781636802008240109781758020618,494039,1.24337756e-10,6.099390055911584e-7,8.299170076076419e-7,1173.0
0x41b7d0515d709a4fd2cf27f9d141d0c2f8713d04#85987421660028551781636802008240109781758020618,494040,2.22798167e-10,9.299070085242259e-7,9.499050087075427e-7,1161.0
0x41b7d0515d709a4fd2cf27f9d141d0c2f8713d04#85987421660028551781636802008240109781758020618,494041,1.07295993e-9,9.20907908441729e-6,1.3208679121080651e-5,1068.0
0x41b7d0515d709a4fd2cf27f9d141d0c2f8713d04#85987421660028551781636802008240109781758020618,494042,2.75660512e-10,1.7798220163151855e-6,2.599740023831168e-6,1058.0
0x41b7d0515d709a4fd2cf27f9d141d0c2f8713d04#85987421660028551781636802008240109781758020618,494043,2.36593084e-10,1.2698730116406093e-6,1.4698530134737758e-6,1059.0
0x41b7d0515d709a4fd2cf27f9d141d0c2f8713d04#85987421660028551781636802008240109781758020618,494044,1.12908709e-10,1.1698830107240256e-6,1.2698730116406084e-6,1053.0
0x41b7d0515d709a4fd2cf27f9d141d0c2f8713d04#85987421660028551781636802008240109781758020618,494045,2.13646369e-10,2.239776020531468e-6,1.7798220163151834e-6,1055.0
0x41b7d0515d709a4fd2cf27f9d141d0c2f8713d04#85987421660028551781636802008240109781758020618,494046,2.29715814e-10,1.2098790110906586e-6,1.649835015123625e-6,1048.0
0x41b7d0515d709a4fd2cf27f9d141d0c2f8713d04#85987421660028551781636802008240109781758020618,494047,5.50602344e-10,4.929507045187552e-6,7.129287065352382e-6,1002.0
0x41b7d0515d709a4fd2cf27f9d141d0c2f8713d04#85987421660028551781636802008240109781758020618,494048,5.47784592e-10,4.839516044362615e-6,6.839316062694292e-6,957.0
0x41b7d0515d709a4fd2cf27f9d141d0c2f8713d04#85987421660028551781636802008240109781758020618,494049,2.19442166e-10,1.9798020181483515e-6,2.659734024381119e-6,955.0
0x41b7d0515d709a4fd2cf27f9d141d0c2f8713d04#85987421660028551781636802008240109781758020618,494050,2.57702125e-10,1.239876011365635e-6,1.6798320153986003e-6,951.0
0x41b7d0515d709a4fd2cf27f9d141d0c2f8713d04#85987421660028551781636802008240109781758020618,494051,3.05329263e-10,2.2397760205314695e-6,2.8997100265809194e-6,932.0
0x41b7d0515d709a4fd2cf27f9d141d0c2f8713d04#85987421660028551781636802008240109781758020618,494052,5.0986251e-10,5.789421053070177e-6,7.489251068652086e-6,950.0
0x41b7d0515d709a4fd2cf27f9d141d0c2f8713d04#85987421660028551781636802008240109781758020618,494053,8.97226917e-10,5.779422052969971e-6,8.539146078264128e-6,921.0
0x41b7d0515d709a4fd2cf27f9d141d0c2f8713d04#85987421660028551781636802008240109781758020618,494054,1.009291772e-9,9.049095082941521e-6,1.1648835106768454e-5,889.0
0x41b7d0515d709a4fd2cf27f9d141d0c2f8713d04#85987421660028551781636802008240109781758020618,494055,6.81500306e-10,4.779522043812669e-6,6.639336060861122e-6,851.0
0x41b7d0515d709a4fd2cf27f9d141d0c2f8713d04#85987421660028551781636802008240109781758020618,494056,5.89362495e-10,4.8895110448209166e-6,6.689331061319422e-6,850.0
0x41b7d0515d709a4fd2cf27f9d141d0c2f8713d04#85987421660028551781636802008240109781758020618,494057,9.9611492e-11,1.4198580130133533e-6,1.8398160168622916e-6,882.0
0x41b7d0515d709a4fd2cf27f9d141d0c2f8713d04#85987421660028551781636802008240109781758020618,494058,2.13655375e-10,1.9798020181483515e-6,2.1597840197982004e-6,912.0
0x41b7d0515d709a4fd2cf27f9d141d0c2f8713d04#85987421660028551781636802008240109781758020618,494059,1.53361401e-10,1.2298770112739758e-6,1.649835015123625e-6,934.0
0x41b7d0515d709a4fd2cf27f9d141d0c2f8713d04#85987421660028551781636802008240109781758020618,494060,1.44299232e-10,8.599140078826172e-7,9.799020089825174e-7,937.0
0x41b7d0515d709a4fd2cf27f9d141d0c2f8713d04#85987421660028551781636802008240109781758020618,494061,9.8426157e-11,7.199280065994004e-7,7.39926006782717e-7,941.0
0x41b7d0515d709a4fd2cf27f9d141d0c2f8713d04#85987421660028551781636802008240109781758020618,494062,2.05023209e-10,1.959804017965034e-6,2.2197780203481507e-6,949.0
0x41b7d0515d709a4fd2cf27f9d141d0c2f8713d04#85987421660028551781636802008240109781758020618,494063,3.15877431e-10,3.059694028047452e-6,2.6997300247477516e-6,917.0
0x41b7d0515d709a4fd2cf27f9d141d0c2f8713d04#85987421660028551781636802008240109781758020618,494064,2.06053584e-10,1.9698030180566927e-6,3.0496950279557933e-6,925.0
0x41b7d0515d709a4fd2cf27f9d141d0c2f8713d04#85987421660028551781636802008240109781758020618,494065,3.11460562e-10,3.0596940280474542e-6,4.179582038313183e-6,963.0
0x41b7d0515d709a4fd2cf27f9d141d0c2f8713d04#85987421660028551781636802008240109781758020618,494066,2.28094451e-10,2.349765021539709e-6,3.00969902758916e-6,979.0
0x41b7d0515d709a4fd2cf27f9d141d0c2f8713d04#85987421660028551781636802008240109781758020618,494067,7.9112701e-11,1.0898910099907594e-6,1.5298470140237254e-6,993.0
0x41b7d0515d709a4fd2cf27f9d141d0c2f8713d04#85987421660028551781636802008240109781758020618,494068,1.41516269e-10,1.6398360150319673e-6,1.9198080175984004e-6,1022.0
0x41b7d0515d709a4fd2cf27f9d141d0c2f8713d04#85987421660028551781636802008240109781758020618,494069,2.5078682e-10,1.3098690120072423e-6,1.2698730116406086e-6,1011.0
0x41b7d0515d709a4fd2cf27f9d141d0c2f8713d04#85987421660028551781636802008240109781758020618,494070,1.27726864e-10,1.0098990092574925e-6,1.2498750114572925e-6,1015.0
0x41b7d0515d709a4fd2cf27f9d141d0c2f8713d04#85987421660028551781636802008240109781758020618,494071,1.11218901e-10,4.199580038496499e-7,4.999500045829165e-7,1005.0
0x41b7d0515d709a4fd2cf27f9d141d0c2f8713d04#85987421660028551781636802008240109781758020618,494072,1.74627945e-10,2.4697530226396104e-6,3.3896610310721775e-6,1036.0
0x41b7d0515d709a4fd2cf27f9d141d0c2f8713d04#85987421660028551781636802008240109781758020618,494073,1.78354031e-10,2.6797320245644357e-6,2.2397760205314674e-6,1090.0
0x41b7d0515d709a4fd2cf27f9d141d0c2f8713d04#85987421660028551781636802008240109781758020618,494074,2.82608558e-10,1.4098590129238252e-6,1.9198080175984004e-6,1062.0
0x41b7d0515d709a4fd2cf27f9d141d0c2f8713d04#85987421660028551781636802008240109781758020618,494075,3.60171809e-10,1.7698230162235274e-6,2.4297570222729764e-6,1019.0
0x41b7d0515d709a4fd2cf27f9d141d0c2f8713d04#85987421660028551781636802008240109781758020618,494076,1.116687978e-9,1.060893909723808e-5,1.2748725116855124e-5,961.0
0x41b7d0515d709a4fd2cf27f9d141d0c2f8713d04#85987421660028551781636802008240109781758020618,494077,1.209815052e-9,8.939106081941805e-6,1.085891409953952e-5,886.0
0x41b7d0515d709a4fd2cf27f9d141d0c2f8713d04#85987421660028551781636802008240109781758020618,494078,6.70767574e-10,7.539246069110326e-6,8.59914007882614e-6,844.0
0x41b7d0515d709a4fd2cf27f9d141d0c2f8713d04#85987421660028551781636802008240109781758020618,494079,9.53914554e-10,6.57934206031117e-6,9.019098082675814e-6,807.0
0x41b7d0515d709a4fd2cf27f9d141d0c2f8713d04#85987421660028551781636802008240109781758020618,494080,3.36092797e-10,3.149685028872381e-6,4.509549041337905e-6,765.0
0x41b7d0515d709a4fd2cf27f9d141d0c2f8713d04#85987421660028551781636802008240109781758020618,494081,1.50892391e-10,1.2098790110906599e-6,1.6898310154902587e-6,809.0
0x41b7d0515d709a4fd2cf27f9d141d0c2f8713d04#85987421660028551781636802008240109781758020618,494082,2.52242526e-10,4.019598036846649e-6,2.3597640216313683e-6,841.0
0x41b7d0515d709a4fd2cf27f9d141d0c2f8713d04#85987421660028551781636802008240109781758020618,494083,3.29374387e-10,2.489751022822927e-6,3.0696930281391105e-6,809.0
0x41b7d0515d709a4fd2cf27f9d141d0c2f8713d04#85987421660028551781636802008240109781758020618,494084,6.3942318e-11,6.499350059577919e-7,9.099090083409089e-7,832.0
0x41b7d0515d709a4fd2cf27f9d141d0c2f8713d04#85987421660028551781636802008240109781758020618,494085,2.87606765e-10,1.4398560131988014e-6,1.519848013932067e-6,818.0
0x41b7d0515d709a4fd2cf27f9d141d0c2f8713d04#85987421660028551781636802008240109781758020618,494086,1.94066263e-10,1.4498550132904595e-6,1.789821016406842e-6,805.0
0x41b7d0515d709a4fd2cf27f9d141d0c2f8713d04#85987421660028551781636802008240109781758020618,494087,2.27226428e-10,3.539646032447053e-6,4.319568039596399e-6,822.0
0x41b7d0515d709a4fd2cf27f9d141d0c2f8713d04#85987421660028551781636802008240109781758020618,494088,1.24549726e-10,1.1898810109073434e-6,1.7698230162235255e-6,850.0
0x41b7d0515d709a4fd2cf27f9d141d0c2f8713d04#85987421660028551781636802008240109781758020618,494089,2.38932665e-10,1.4498550132904593e-6,2.1297870195232253e-6,847.0
0x41b7d0515d709a4fd2cf27f9d141d0c2f8713d04#85987421660028551781636802008240109781758020618,494090,3.93261736e-10,2.319768021264735e-6,2.8197180258476508e-6,824.0
0x41b7d0515d709a4fd2cf27f9d141d0c2f8713d04#85987421660028551781636802008240109781758020618,494091,8.00455909e-10,4.799520043995991e-6,7.029297064435797e-6,770.0
0x41b7d0515d709a4fd2cf27f9d141d0c2f8713d04#85987421660028551781636802008240109781758020618,494092,9.7423694e-11,1.50984901384041e-6,2.079792019064933e-6,782.0
0x41b7d0515d709a4fd2cf27f9d141d0c2f8713d04#85987421660028551781636802008240109781758020618,494093,1.15689999e-10,1.7898210164068428e-6,2.609739023922826e-6,848.0
0x41b7d0515d709a4fd2cf27f9d141d0c2f8713d04#85987421660028551781636802008240109781758020618,494094,2.05432959e-10,1.279872011732268e-6,1.7798220163151836e-6,876.0
0x41b7d0515d709a4fd2cf27f9d141d0c2f8713d04#85987421660028551781636802008240109781758020618,494095,1.92206258e-10,1.1198880102657348e-6,1.2798720117322676e-6,861.0
0x41b7d0515d709a4fd2cf27f9d141d0c2f8713d04#85987421660028551781636802008240109781758020618,494096,1.80502575e-10,8.699130079742762e-7,1.0698930098074431e-6,860.0
0x41b7d0515d709a4fd2cf27f9d141d0c2f8713d04#85987421660028551781636802008240109781758020618,494097,2.81607175e-10,1.3298670121905593e-6,1.8498150169567916e-6,826.0
0x41b7d0515d709a4fd2cf27f9d141d0c2f8713d04#85987421660028551781636802008240109781758020618,494098,2.68338443e-10,2.0497950187899613e-6,2.64973502428946e-6,832.0
0x41b7d0515d709a4fd2cf27f9d141d0c2f8713d04#85987421660028551781636802008240109781758020618,494099,3.15515669e-10,1.3898610127405101e-6,1.7498250160402087e-6,820.0
0x41b7d0515d709a4fd2cf27f9d141d0c2f8713d04#85987421660028551781636802008240109781758020618,494100,2.6947816e-10,2.3397660214480524e-6,3.319668030430569e-6,808.0
0x41b7d0515d709a4fd2cf27f9d141d0c2f8713d04#85987421660028551781636802008240109781758020618,494101,9.24261189e-10,7.419258068010441e-6,8.979102082309175e-6,817.0
0x41b7d0515d709a4fd2cf27f9d141d0c2f8713d04#85987421660028551781636802008240109781758020618,494102,5.03735917e-10,6.869313062967837e-6,8.839116081022403e-6,854.0
0x41b7d0515d709a4fd2cf27f9d141d0c2f8713d04#85987421660028551781636802008240109781758020618,494103,5.87664836e-10,5.189481047570666e-6,7.049295064619125e-6,957.0
0x41b7d0515d709a4fd2cf27f9d141d0c2f8713d04#85987421660028551781636802008240109781758020618,494104,8.66351209e-10,7.5992400696602906e-6,1.1098890101740738e-5,1029.0
0x41b7d0515d709a4fd2cf27f9d141d0c2f8713d04#85987421660028551781636802008240109781758020618,494105,8.95789912e-10,5.8094190532534596e-6,8.089191074151584e-6,1041.0
0x41b7d0515d709a4fd2cf27f9d141d0c2f8713d04#85987421660028551781636802008240109781758020618,494106,3.83122577e-10,2.6897310246560958e-6,3.66963303363861e-6,1050.0
0x41b7d0515d709a4fd2cf27f9d141d0c2f8713d04#85987421660028551781636802008240109781758020618,494107,3.89890983e-10,2.0497950187899605e-6,2.6697330244727773e-6,1022.0
0x41b7d0515d709a4fd2cf27f9d141d0c2f8713d04#85987421660028551781636802008240109781758020618,494108,3.11456429e-10,2.109789019339911e-6,3.069693028139111e-6,985.0
0x41b7d0515d709a4fd2cf27f9d141d0c2f8713d04#85987421660028551781636802008240109781758020618,494109,1.87264516e-10,1.0398960095324682e-6,1.4398560131988e-6,989.0
0x41b7d0515d709a4fd2cf27f9d141d0c2f8713d04#85987421660028551781636802008240109781758020618,494110,1.37337034e-10,1.0998900100824176e-6,1.4798520135654334e-6,999.0
0x557a1a07653a637d8e0c01074d9c33618c0956af#305488671002481536027468369529866,492928,2.7334317507e-8,9.319068085417026e-6,1.3478652123544059e-5,171.0
