# epoch-blocks.csv — HOURLY epoch -> first Base block at or after epoch*3600
# RPC: https://mainnet.base.org   built: 2026-07-21
# epoch rule: Panel.Build.epochOfSeconds 3600 (single source of truth); boundary instant = epoch * 3600
# window blocks 43781657..48879461; columns: epoch, block_number, block_timestamp (unix seconds)
epoch,block_number,block_timestamp
495114,47810527,1782410401
495115,47812327,1782414001
495116,47814127,1782417601
495117,47815927,1782421201
495118,47817727,1782424801
495119,47819527,1782428401
495120,47821327,1782432001
495121,47823127,1782435601
495122,47824927,1782439201
495123,47826727,1782442801
495124,47828527,1782446401
495125,47830327,1782450001
495126,47832127,1782453601
495127,47833927,1782457201
495128,47835727,1782460801
495129,47837527,1782464401
495130,47839327,1782468001
495131,47841127,1782471601
495132,47842927,1782475201
495133,47844727,1782478801
495134,47846527,1782482401
495135,47848327,1782486001
495136,47850127,1782489601
495137,47851927,1782493201
495138,47853727,1782496801
495139,47855527,1782500401
495140,47857327,1782504001
495141,47859127,1782507601
495142,47860927,1782511201
495143,47862727,1782514801
495144,47864527,1782518401
495145,47866327,1782522001
495146,47868127,1782525601
495147,47869927,1782529201
495148,47871727,1782532801
495149,47873527,1782536401
495150,47875327,1782540001
495151,47877127,1782543601
495152,47878927,1782547201
495153,47880727,1782550801
495154,47882527,1782554401
495155,47884327,1782558001
495156,47886127,1782561601
495157,47887927,1782565201
495158,47889727,1782568801
495159,47891527,1782572401
495160,47893327,1782576001
495161,47895127,1782579601
495162,47896927,1782583201
495163,47898727,1782586801
495164,47900527,1782590401
495165,47902327,1782594001
495166,47904127,1782597601
495167,47905927,1782601201
495168,47907727,1782604801
495169,47909527,1782608401
495170,47911327,1782612001
495171,47913127,1782615601
495172,47914927,1782619201
495173,47916727,1782622801
495174,47918527,1782626401
495175,47920327,1782630001
495176,47922127,1782633601
495177,47923927,1782637201
495178,47925727,1782640801
495179,47927527,1782644401
495180,47929327,1782648001
495181,47931127,1782651601
495182,47932927,1782655201
495183,47934727,1782658801
495184,47936527,1782662401
495185,47938327,1782666001
495186,47940127,1782669601
495187,47941927,1782673201
495188,47943727,1782676801
495189,47945527,1782680401
495190,47947327,1782684001
495191,47949127,1782687601
495192,47950927,1782691201
495193,47952727,1782694801
495194,47954527,1782698401
495195,47956327,1782702001
495196,47958127,1782705601
495197,47959927,1782709201
495198,47961727,1782712801
495199,47963527,1782716401
495200,47965327,1782720001
495201,47967127,1782723601
495202,47968927,1782727201
495203,47970727,1782730801
495204,47972527,1782734401
495205,47974327,1782738001
495206,47976127,1782741601
495207,47977927,1782745201
495208,47979727,1782748801
495209,47981527,1782752401
495210,47983327,1782756001
495211,47985127,1782759601
495212,47986927,1782763201
495213,47988727,1782766801
495214,47990527,1782770401
495215,47992327,1782774001
495216,47994127,1782777601
495217,47995927,1782781201
495218,47997727,1782784801
495219,47999527,1782788401
495220,48001327,1782792001
495221,48003127,1782795601
495222,48004927,1782799201
495223,48006727,1782802801
495224,48008527,1782806401
495225,48010327,1782810001
495226,48012127,1782813601
495227,48013927,1782817201
495228,48015727,1782820801
495229,48017527,1782824401
495230,48019327,1782828001
495231,48021127,1782831601
495232,48022927,1782835201
495233,48024727,1782838801
495234,48026527,1782842401
495235,48028327,1782846001
495236,48030127,1782849601
495237,48031927,1782853201
495238,48033727,1782856801
495239,48035527,1782860401
495240,48037327,1782864001
495241,48039127,1782867601
495242,48040927,1782871201
495243,48042727,1782874801
495244,48044527,1782878401
495245,48046327,1782882001
495246,48048127,1782885601
495247,48049927,1782889201
495248,48051727,1782892801
495249,48053527,1782896401
495250,48055327,1782900001
495251,48057127,1782903601
495252,48058927,1782907201
495253,48060727,1782910801
495254,48062527,1782914401
495255,48064327,1782918001
495256,48066127,1782921601
495257,48067927,1782925201
495258,48069727,1782928801
495259,48071527,1782932401
495260,48073327,1782936001
495261,48075127,1782939601
495262,48076927,1782943201
495263,48078727,1782946801
495264,48080527,1782950401
495265,48082327,1782954001
495266,48084127,1782957601
495267,48085927,1782961201
495268,48087727,1782964801
495269,48089527,1782968401
495270,48091327,1782972001
495271,48093127,1782975601
495272,48094927,1782979201
495273,48096727,1782982801
495274,48098527,1782986401
495275,48100327,1782990001
495276,48102127,1782993601
495277,48103927,1782997201
495278,48105727,1783000801
495279,48107527,1783004401
495280,48109327,1783008001
495281,48111127,1783011601
495282,48112927,1783015201
495283,48114727,1783018801
495284,48116527,1783022401
495285,48118327,1783026001
495286,48120127,1783029601
495287,48121927,1783033201
495288,48123727,1783036801
495289,48125527,1783040401
495290,48127327,1783044001
495291,48129127,1783047601
495292,48130927,1783051201
495293,48132727,1783054801
495294,48134527,1783058401
495295,48136327,1783062001
495296,48138127,1783065601
495297,48139927,1783069201
495298,48141727,1783072801
495299,48143527,1783076401
495300,48145327,1783080001
495301,48147127,1783083601
495302,48148927,1783087201
495303,48150727,1783090801
495304,48152527,1783094401
495305,48154327,1783098001
495306,48156127,1783101601
495307,48157927,1783105201
495308,48159727,1783108801
495309,48161527,1783112401
495310,48163327,1783116001
495311,48165127,1783119601
495312,48166927,1783123201
495313,48168727,1783126801
495314,48170527,1783130401
495315,48172327,1783134001
495316,48174127,1783137601
495317,48175927,1783141201
495318,48177727,1783144801
495319,48179527,1783148401
495320,48181327,1783152001
495321,48183127,1783155601
495322,48184927,1783159201
495323,48186727,1783162801
495324,48188527,1783166401
495325,48190327,1783170001
495326,48192127,1783173601
495327,48193927,1783177201
495328,48195727,1783180801
495329,48197527,1783184401
495330,48199327,1783188001
495331,48201127,1783191601
495332,48202927,1783195201
495333,48204727,1783198801
495334,48206527,1783202401
495335,48208327,1783206001
495336,48210127,1783209601
495337,48211927,1783213201
495338,48213727,1783216801
495339,48215527,1783220401
495340,48217327,1783224001
495341,48219127,1783227601
495342,48220927,1783231201
495343,48222727,1783234801
495344,48224527,1783238401
495345,48226327,1783242001
495346,48228127,1783245601
495347,48229927,1783249201
495348,48231727,1783252801
495349,48233527,1783256401
495350,48235327,1783260001
495351,48237127,1783263601
495352,48238927,1783267201
495353,48240727,1783270801
495354,48242527,1783274401
495355,48244327,1783278001
495356,48246127,1783281601
495357,48247927,1783285201
495358,48249727,1783288801
495359,48251527,1783292401
495360,48253327,1783296001
495361,48255127,1783299601
495362,48256927,1783303201
495363,48258727,1783306801
495364,48260527,1783310401
495365,48262327,1783314001
495366,48264127,1783317601
495367,48265927,1783321201
495368,48267727,1783324801
495369,48269527,1783328401
495370,48271327,1783332001
495371,48273127,1783335601
495372,48274927,1783339201
495373,48276727,1783342801
495374,48278527,1783346401
495375,48280327,1783350001
495376,48282127,1783353601
495377,48283927,1783357201
495378,48285727,1783360801
495379,48287527,1783364401
495380,48289327,1783368001
495381,48291127,1783371601
495382,48292927,1783375201
495383,48294727,1783378801
495384,48296527,1783382401
495385,48298327,1783386001
495386,48300127,1783389601
495387,48301927,1783393201
495388,48303727,1783396801
495389,48305527,1783400401
495390,48307327,1783404001
495391,48309127,1783407601
495392,48310927,1783411201
495393,48312727,1783414801
495394,48314527,1783418401
495395,48316327,1783422001
495396,48318127,1783425601
495397,48319927,1783429201
495398,48321727,1783432801
495399,48323527,1783436401
495400,48325327,1783440001
495401,48327127,1783443601
495402,48328927,1783447201
495403,48330727,1783450801
495404,48332527,1783454401
495405,48334327,1783458001
495406,48336127,1783461601
495407,48337927,1783465201
495408,48339727,1783468801
495409,48341527,1783472401
495410,48343327,1783476001
495411,48345127,1783479601
495412,48346927,1783483201
495413,48348727,1783486801
495414,48350527,1783490401
495415,48352327,1783494001
495416,48354127,1783497601
495417,48355927,1783501201
495418,48357727,1783504801
495419,48359527,1783508401
495420,48361327,1783512001
495421,48363127,1783515601
495422,48364927,1783519201
495423,48366727,1783522801
495424,48368527,1783526401
495425,48370327,1783530001
495426,48372127,1783533601
495427,48373927,1783537201
495428,48375727,1783540801
495429,48377527,1783544401
495430,48379327,1783548001
495431,48381127,1783551601
495432,48382927,1783555201
495433,48384727,1783558801
495434,48386527,1783562401
495435,48388327,1783566001
495436,48390127,1783569601
495437,48391927,1783573201
495438,48393727,1783576801
495439,48395527,1783580401
495440,48397327,1783584001
495441,48399127,1783587601
495442,48400927,1783591201
495443,48402727,1783594801
495444,48404527,1783598401
495445,48406327,1783602001
495446,48408127,1783605601
495447,48409927,1783609201
495448,48411727,1783612801
495449,48413527,1783616401
495450,48415327,1783620001
495451,48417127,1783623601
495452,48418927,1783627201
495453,48420727,1783630801
495454,48422527,1783634401
495455,48424327,1783638001
495456,48426127,1783641601
495457,48427927,1783645201
495458,48429727,1783648801
495459,48431527,1783652401
495460,48433327,1783656001
495461,48435127,1783659601
495462,48436927,1783663201
495463,48438727,1783666801
495464,48440527,1783670401
495465,48442327,1783674001
495466,48444127,1783677601
495467,48445927,1783681201
495468,48447727,1783684801
495469,48449527,1783688401
495470,48451327,1783692001
495471,48453127,1783695601
495472,48454927,1783699201
495473,48456727,1783702801
495474,48458527,1783706401
495475,48460327,1783710001
495476,48462127,1783713601
495477,48463927,1783717201
495478,48465727,1783720801
495479,48467527,1783724401
495480,48469327,1783728001
495481,48471127,1783731601
495482,48472927,1783735201
495483,48474727,1783738801
495484,48476527,1783742401
495485,48478327,1783746001
495486,48480127,1783749601
495487,48481927,1783753201
495488,48483727,1783756801
495489,48485527,1783760401
495490,48487327,1783764001
495491,48489127,1783767601
495492,48490927,1783771201
495493,48492727,1783774801
495494,48494527,1783778401
495495,48496327,1783782001
495496,48498127,1783785601
495497,48499927,1783789201
495498,48501727,1783792801
495499,48503527,1783796401
495500,48505327,1783800001
495501,48507127,1783803601
495502,48508927,1783807201
495503,48510727,1783810801
495504,48512527,1783814401
495505,48514327,1783818001
495506,48516127,1783821601
495507,48517927,1783825201
495508,48519727,1783828801
495509,48521527,1783832401
495510,48523327,1783836001
495511,48525127,1783839601
495512,48526927,1783843201
495513,48528727,1783846801
495514,48530527,1783850401
495515,48532327,1783854001
495516,48534127,1783857601
495517,48535927,1783861201
495518,48537727,1783864801
495519,48539527,1783868401
495520,48541327,1783872001
495521,48543127,1783875601
495522,48544927,1783879201
495523,48546727,1783882801
495524,48548527,1783886401
495525,48550327,1783890001
495526,48552127,1783893601
495527,48553927,1783897201
495528,48555727,1783900801
495529,48557527,1783904401
495530,48559327,1783908001
495531,48561127,1783911601
495532,48562927,1783915201
495533,48564727,1783918801
495534,48566527,1783922401
495535,48568327,1783926001
495536,48570127,1783929601
495537,48571927,1783933201
495538,48573727,1783936801
495539,48575527,1783940401
495540,48577327,1783944001
495541,48579127,1783947601
495542,48580927,1783951201
495543,48582727,1783954801
495544,48584527,1783958401
495545,48586327,1783962001
495546,48588127,1783965601
495547,48589927,1783969201
495548,48591727,1783972801
495549,48593527,1783976401
495550,48595327,1783980001
495551,48597127,1783983601
495552,48598927,1783987201
495553,48600727,1783990801
495554,48602527,1783994401
495555,48604327,1783998001
495556,48606127,1784001601
495557,48607927,1784005201
495558,48609727,1784008801
495559,48611527,1784012401
495560,48613327,1784016001
495561,48615127,1784019601
495562,48616927,1784023201
495563,48618727,1784026801
495564,48620527,1784030401
495565,48622327,1784034001
495566,48624127,1784037601
495567,48625927,1784041201
495568,48627727,1784044801
495569,48629527,1784048401
495570,48631327,1784052001
495571,48633127,1784055601
495572,48634927,1784059201
495573,48636727,1784062801
495574,48638527,1784066401
495575,48640327,1784070001
495576,48642127,1784073601
495577,48643927,1784077201
495578,48645727,1784080801
495579,48647527,1784084401
495580,48649327,1784088001
495581,48651127,1784091601
495582,48652927,1784095201
495583,48654727,1784098801
495584,48656527,1784102401
495585,48658327,1784106001
495586,48660127,1784109601
495587,48661927,1784113201
495588,48663727,1784116801
495589,48665527,1784120401
495590,48667327,1784124001
495591,48669127,1784127601
495592,48670927,1784131201
495593,48672727,1784134801
495594,48674527,1784138401
495595,48676327,1784142001
495596,48678127,1784145601
495597,48679927,1784149201
495598,48681727,1784152801
495599,48683527,1784156401
495600,48685327,1784160001
495601,48687127,1784163601
495602,48688927,1784167201
495603,48690727,1784170801
495604,48692527,1784174401
495605,48694327,1784178001
495606,48696127,1784181601
495607,48697927,1784185201
495608,48699727,1784188801
495609,48701527,1784192401
495610,48703327,1784196001
495611,48705127,1784199601
495612,48706927,1784203201
495613,48708727,1784206801
495614,48710527,1784210401
495615,48712327,1784214001
495616,48714127,1784217601
495617,48715927,1784221201
495618,48717727,1784224801
495619,48719527,1784228401
495620,48721327,1784232001
495621,48723127,1784235601
495622,48724927,1784239201
495623,48726727,1784242801
495624,48728527,1784246401
495625,48730327,1784250001
495626,48732127,1784253601
495627,48733927,1784257201
495628,48735727,1784260801
495629,48737527,1784264401
495630,48739327,1784268001
495631,48741127,1784271601
495632,48742927,1784275201
495633,48744727,1784278801
495634,48746527,1784282401
495635,48748327,1784286001
495636,48750127,1784289601
495637,48751927,1784293201
495638,48753727,1784296801
495639,48755527,1784300401
495640,48757327,1784304001
495641,48759127,1784307601
495642,48760927,1784311201
495643,48762727,1784314801
495644,48764527,1784318401
495645,48766327,1784322001
495646,48768127,1784325601
495647,48769927,1784329201
495648,48771727,1784332801
495649,48773527,1784336401
495650,48775327,1784340001
495651,48777127,1784343601
495652,48778927,1784347201
495653,48780727,1784350801
495654,48782527,1784354401
495655,48784327,1784358001
495656,48786127,1784361601
495657,48787927,1784365201
495658,48789727,1784368801
495659,48791527,1784372401
495660,48793327,1784376001
495661,48795127,1784379601
495662,48796927,1784383201
495663,48798727,1784386801
495664,48800527,1784390401
495665,48802327,1784394001
495666,48804127,1784397601
495667,48805927,1784401201
495668,48807727,1784404801
495669,48809527,1784408401
495670,48811327,1784412001
495671,48813127,1784415601
495672,48814927,1784419201
495673,48816727,1784422801
495674,48818527,1784426401
495675,48820327,1784430001
495676,48822127,1784433601
495677,48823927,1784437201
495678,48825727,1784440801
495679,48827527,1784444401
495680,48829327,1784448001
495681,48831127,1784451601
495682,48832927,1784455201
495683,48834727,1784458801
495684,48836527,1784462401
495685,48838327,1784466001
495686,48840127,1784469601
495687,48841927,1784473201
495688,48843727,1784476801
495689,48845527,1784480401
495690,48847327,1784484001
495691,48849127,1784487601
495692,48850927,1784491201
495693,48852727,1784494801
495694,48854527,1784498401
495695,48856327,1784502001
495696,48858127,1784505601
495697,48859927,1784509201
495698,48861727,1784512801
495699,48863527,1784516401
495700,48865327,1784520001
495701,48867127,1784523601
495702,48868927,1784527201
495703,48870727,1784530801
495704,48872527,1784534401
495705,48874327,1784538001
495706,48876127,1784541601
495707,48877927,1784545201
