# premium-accumulators.csv — SFPM getAccountPremium X64 accumulators, one row per scheduled read
# built: 2026-07-21   RPC: https://mainnet.base.org (failover https://base.drpc.org)
# SFPM: 0x8dcAa08cF298F8b4830FAf56d47930981AdE33af   vegoid: 8
# schedule rows: 8910   block range: 43781657..48157721
# accumulators and liquidity are DECIMAL Integer strings (they exceed 2^63; a Double round-trip would lose precision)
# columns: token_type,tick_lower,tick_upper,block,is_long,at_tick,acc0_x64,acc1_x64,net_liquidity,removed_liquidity,epoch,endpoint
token_type,tick_lower,tick_upper,block,is_long,at_tick,acc0_x64,acc1_x64,net_liquidity,removed_liquidity,epoch,endpoint
0,-201120,-198720,44246527,0,-200027,381831190307276247768,763325903262,1139490236,2658810548,493134,
1,-201120,-198720,44246527,0,-200027,488299386947794192803,986444136564,1139490236,2658810548,493134,
0,-201120,-198720,44248327,0,-200027,381932599443412055252,763325903262,1139490236,2658810548,493135,
1,-201120,-198720,44248327,0,-200027,488400796083930000287,986444136564,1139490236,2658810548,493135,
0,-201120,-198720,44250127,0,-200027,382228855754044255477,763325903262,1139490236,2658810548,493136,
1,-201120,-198720,44250127,0,-200027,488697052394562200512,986444136564,1139490236,2658810548,493136,
0,-201120,-198720,44251927,0,-200027,382474045867783205859,763325903262,1139490236,2658810548,493137,
1,-201120,-198720,44251927,0,-200027,488942242508301150894,986444136564,1139490236,2658810548,493137,
0,-201120,-198720,44253727,0,-200027,382543857307612710444,763325903262,1139490236,2658810548,493138,
1,-201120,-198720,44253727,0,-200027,489012053948130655479,986444136564,1139490236,2658810548,493138,
0,-201120,-198720,44255527,0,-200027,382701289203180056872,763325903262,1139490236,2658810548,493139,
1,-201120,-198720,44255527,0,-200027,489169485843698001907,986444136564,1139490236,2658810548,493139,
0,-201120,-198720,44257327,0,-200027,382848073507105542093,763325903262,1139490236,2658810548,493140,
1,-201120,-198720,44257327,0,-200027,489316270147623487128,986444136564,1139490236,2658810548,493140,
0,-201120,-198720,44259127,0,-200027,383139335905146660207,763325903262,1139490236,2658810548,493141,
1,-201120,-198720,44259127,0,-200027,489607532545664605242,986444136564,1139490236,2658810548,493141,
0,-201120,-198720,44260927,0,-200027,383205659598605854671,763325903262,1139490236,2658810548,493142,
1,-201120,-198720,44260927,0,-200027,489673856239123799706,986444136564,1139490236,2658810548,493142,
0,-201120,-198720,44262727,0,-200027,383732075667755081615,763325903262,1139490236,2658810548,493143,
1,-201120,-198720,44262727,0,-200027,490200272308273026650,986444136564,1139490236,2658810548,493143,
0,-201120,-198720,44264527,0,-200027,384329750276848132721,782819667768,1139490236,2658810548,493144,
1,-201120,-198720,44264527,0,-200027,490797946917366077756,1005937901070,1139490236,2658810548,493144,
0,-201120,-198720,44266327,0,-200027,384843535029891864694,782819667768,1139490236,2658810548,493145,
1,-201120,-198720,44266327,0,-200027,491311731670409809729,1005937901070,1139490236,2658810548,493145,
0,-201120,-198720,44268127,0,-200027,385022809805550486987,782819667768,1139490236,2658810548,493146,
1,-201120,-198720,44268127,0,-200027,491491006446068432022,1005937901070,1139490236,2658810548,493146,
0,-201120,-198720,44269927,0,-200027,385498298473409745003,782819667768,1139490236,2658810548,493147,
1,-201120,-198720,44269927,0,-200027,491966495113927690038,1005937901070,1139490236,2658810548,493147,
0,-201120,-198720,44271727,0,-200027,386965906924702535058,782819667768,1139490236,2658810548,493148,
1,-201120,-198720,44271727,0,-200027,493434103565220480093,1005937901070,1139490236,2658810548,493148,
0,-201120,-198720,44273527,0,-200027,387515731613108139418,782819667768,1139490236,2658810548,493149,
1,-201120,-198720,44273527,0,-200027,493983928253626084453,1005937901070,1139490236,2658810548,493149,
0,-201120,-198720,44275327,0,-200027,387640417746602381519,782819667768,1139490236,2658810548,493150,
1,-201120,-198720,44275327,0,-200027,494108614387120326554,1005937901070,1139490236,2658810548,493150,
0,-201120,-198720,44277127,0,-200027,387932454768363664478,782819667768,1139490236,2658810548,493151,
1,-201120,-198720,44277127,0,-200027,494400651408881609513,1005937901070,1139490236,2658810548,493151,
0,-201120,-198720,44278927,0,-200019,388748985520674969212,782819667768,1139490236,2658810548,493152,
1,-201120,-198720,44278927,0,-200019,495217182161192914247,1005937901070,1139490236,2658810548,493152,
0,-201120,-198720,44280727,0,-200019,389408763033336430573,782819667768,1139490236,2658810548,493153,
1,-201120,-198720,44280727,0,-200019,495876959673854375608,1005937901070,1139490236,2658810548,493153,
0,-201120,-198720,44282527,0,-200019,390127755428861011356,782819667768,1139490236,2658810548,493154,
1,-201120,-198720,44282527,0,-200019,496595952069378956391,1005937901070,1139490236,2658810548,493154,
0,-201120,-198720,44284327,0,-200019,390399685041903671533,782819667768,1139490236,2658810548,493155,
1,-201120,-198720,44284327,0,-200019,496867881682421616568,1005937901070,1139490236,2658810548,493155,
0,-201120,-198720,44286127,0,-200019,390706892890953906564,782819667768,1139490236,2658810548,493156,
1,-201120,-198720,44286127,0,-200019,497175089531471851599,1005937901070,1139490236,2658810548,493156,
0,-201120,-198720,44287927,0,-200019,390869477807218231004,782819667768,1139490236,2658810548,493157,
1,-201120,-198720,44287927,0,-200019,497337674447736176039,1005937901070,1139490236,2658810548,493157,
0,-201120,-198720,44289727,0,-200019,391386927582926688356,782819667768,1139490236,2658810548,493158,
1,-201120,-198720,44289727,0,-200019,497855124223444633391,1005937901070,1139490236,2658810548,493158,
0,-201120,-198720,44291527,0,-200019,393078950687930194083,782819667768,1139490236,2658810548,493159,
1,-201120,-198720,44291527,0,-200019,499547147328448139118,1005937901070,1139490236,2658810548,493159,
0,-201120,-198720,44293327,0,-200019,394084044468355467611,782819667768,1139490236,2658810548,493160,
1,-201120,-198720,44293327,0,-200019,500552241108873412646,1005937901070,1139490236,2658810548,493160,
0,-201120,-198720,44295127,0,-200019,394133084853747515784,782819667768,1139490236,2658810548,493161,
1,-201120,-198720,44295127,0,-200019,500601281494265460819,1005937901070,1139490236,2658810548,493161,
0,-201120,-198720,44296927,0,-200019,394268105645482008345,782819667768,1139490236,2658810548,493162,
1,-201120,-198720,44296927,0,-200019,500736302285999953380,1005937901070,1139490236,2658810548,493162,
0,-201120,-198720,44298727,0,-200019,394770712576489322808,802313432274,1139490236,2658810548,493163,
1,-201120,-198720,44298727,0,-200019,501238909217007267843,1025431665576,1139490236,2658810548,493163,
0,-201120,-198720,44300527,0,-200019,395118885635947687604,802313432274,1139490236,2658810548,493164,
1,-201120,-198720,44300527,0,-200019,501587082276465632639,1025431665576,1139490236,2658810548,493164,
0,-201120,-198720,44302327,0,-200019,397183290638698896431,802313432274,1139490236,2658810548,493165,
1,-201120,-198720,44302327,0,-200019,503651487279216841466,1025431665576,1139490236,2658810548,493165,
0,-201120,-198720,44304127,0,-200019,397866799080519073219,802313432274,1139490236,2658810548,493166,
1,-201120,-198720,44304127,0,-200019,504334995721037018254,1025431665576,1139490236,2658810548,493166,
0,-201120,-198720,44305927,0,-200019,398517321577593670377,802313432274,1139490236,2658810548,493167,
1,-201120,-198720,44305927,0,-200019,504985518218111615412,1025431665576,1139490236,2658810548,493167,
0,-201120,-198720,44307727,0,-200019,400804119750170113481,802313432274,1139490236,2658810548,493168,
1,-201120,-198720,44307727,0,-200019,507272316390688058516,1025431665576,1139490236,2658810548,493168,
0,-201120,-198720,44309527,0,-200019,401627179860927559946,802313432274,1139490236,2658810548,493169,
1,-201120,-198720,44309527,0,-200019,508095376501445504981,1025431665576,1139490236,2658810548,493169,
0,-201120,-198720,44311327,0,-200019,402334423988384991562,802313432274,1139490236,2658810548,493170,
1,-201120,-198720,44311327,0,-200019,508802620628902936597,1025431665576,1139490236,2658810548,493170,
0,-201120,-198720,44313127,0,-200019,402897631984355664567,802313432274,1139490236,2658810548,493171,
1,-201120,-198720,44313127,0,-200019,509365828624873609602,1025431665576,1139490236,2658810548,493171,
0,-201120,-198720,44314927,0,-200019,403538306485020897223,821807196780,1139490236,2658810548,493172,
1,-201120,-198720,44314927,0,-200019,510006503125538842258,1044925430082,1139490236,2658810548,493172,
0,-201120,-198720,44316727,0,-200019,404077632143763938669,821807196780,1139490236,2658810548,493173,
1,-201120,-198720,44316727,0,-200019,510545828784281883704,1044925430082,1139490236,2658810548,493173,
0,-201120,-198720,44318527,0,-200019,405130700293069263629,821807196780,1139490236,2658810548,493174,
1,-201120,-198720,44318527,0,-200019,511598896933587208664,1044925430082,1139490236,2658810548,493174,
0,-201120,-198720,44320327,0,-200019,407902333399403480349,821807196780,1139490236,2658810548,493175,
1,-201120,-198720,44320327,0,-200019,514370530039921425384,1044925430082,1139490236,2658810548,493175,
0,-201120,-198720,44322127,0,-199645,412906490080695947554,841300961286,1139490236,2658810548,493176,
1,-201120,-198720,44322127,0,-199645,519374686721213892589,1064419194588,1139490236,2658810548,493176,
0,-201120,-198720,44323927,0,-199645,416216526010961503685,841300961286,1139490236,2658810548,493177,
1,-201120,-198720,44323927,0,-199645,522684722651479448720,1064419194588,1139490236,2658810548,493177,
0,-201120,-198720,44325727,0,-199645,417600322639744291110,841300961286,1139490236,2658810548,493178,
1,-201120,-198720,44325727,0,-199645,524068519280262236145,1064419194588,1139490236,2658810548,493178,
0,-201120,-198720,44327527,0,-199645,420419491173863183370,860794725791,1139490236,2658810548,493179,
1,-201120,-198720,44327527,0,-199645,526887687814381128405,1083912959093,1139490236,2658810548,493179,
0,-201120,-198720,44329327,0,-199645,421593520237253231307,860794725791,1139490236,2658810548,493180,
1,-201120,-198720,44329327,0,-199645,528061716877771176342,1083912959093,1139490236,2658810548,493180,
0,-201120,-198720,44331127,0,-199645,422233508420951510150,860794725791,1139490236,2658810548,493181,
1,-201120,-198720,44331127,0,-199645,528701705061469455185,1083912959093,1139490236,2658810548,493181,
0,-201120,-198720,44332927,0,-199645,422907608938096039660,860794725791,1139490236,2658810548,493182,
1,-201120,-198720,44332927,0,-199645,529375805578613984695,1083912959093,1139490236,2658810548,493182,
0,-201120,-198720,44334727,0,-199645,424377334685126856855,860794725791,1139490236,2658810548,493183,
1,-201120,-198720,44334727,0,-199645,530845531325644801890,1083912959093,1139490236,2658810548,493183,
0,-201120,-198720,44336527,0,-199645,425355457302351034297,860794725791,1139490236,2658810548,493184,
1,-201120,-198720,44336527,0,-199645,531823653942868979332,1083912959093,1139490236,2658810548,493184,
0,-201120,-198720,44338327,0,-199645,426352661410455426100,880288490297,1139490236,2658810548,493185,
1,-201120,-198720,44338327,0,-199645,532820858050973371135,1103406723599,1139490236,2658810548,493185,
0,-201120,-198720,44340127,0,-199645,429369033954186984851,880288490297,1139490236,2658810548,493186,
1,-201120,-198720,44340127,0,-199645,535837230594704929886,1103406723599,1139490236,2658810548,493186,
0,-201120,-198720,44341927,0,-199645,430105004599857961499,880288490297,1139490236,2658810548,493187,
1,-201120,-198720,44341927,0,-199645,536573201240375906534,1103406723599,1139490236,2658810548,493187,
0,-201120,-198720,44343727,0,-199645,430922640921529445134,880288490297,1139490236,2658810548,493188,
1,-201120,-198720,44343727,0,-199645,537390837562047390169,1103406723599,1139490236,2658810548,493188,
0,-201120,-198720,44345527,0,-199645,432151716477130819729,880288490297,1139490236,2658810548,493189,
1,-201120,-198720,44345527,0,-199645,538619913117648764764,1103406723599,1139490236,2658810548,493189,
0,-201120,-198720,44347327,0,-199645,434463121960036863100,880288490297,1139490236,2658810548,493190,
1,-201120,-198720,44347327,0,-199645,540931318600554808135,1103406723599,1139490236,2658810548,493190,
0,-201120,-198720,44349127,0,-199645,439223665163769840186,899782254803,1139490236,2658810548,493191,
1,-201120,-198720,44349127,0,-199645,545691861804287785221,1122900488105,1139490236,2658810548,493191,
0,-201120,-198720,44350927,0,-199645,442155577152002409572,899782254803,1139490236,2658810548,493192,
1,-201120,-198720,44350927,0,-199645,548623773792520354607,1122900488105,1139490236,2658810548,493192,
0,-201120,-198720,44352727,0,-199645,445012576084765498014,919276019308,1139490236,2658810548,493193,
1,-201120,-198720,44352727,0,-199645,551480772725283443049,1142394252610,1139490236,2658810548,493193,
0,-201120,-198720,44354527,0,-199645,447682118046118909206,919276019308,1139490236,2658810548,493194,
1,-201120,-198720,44354527,0,-199645,554150314686636854241,1142394252610,1139490236,2658810548,493194,
0,-201120,-198720,44356327,0,-199645,448759417139642521988,919276019308,1139490236,2658810548,493195,
1,-201120,-198720,44356327,0,-199645,555227613780160467023,1142394252610,1139490236,2658810548,493195,
0,-201120,-198720,44358127,0,-199645,449664354628683007846,919276019308,1139490236,2658810548,493196,
1,-201120,-198720,44358127,0,-199645,556132551269200952881,1142394252610,1139490236,2658810548,493196,
0,-201120,-198720,44359927,0,-199645,450277916733823300284,919276019308,1139490236,2658810548,493197,
1,-201120,-198720,44359927,0,-199645,556746113374341245319,1142394252610,1139490236,2658810548,493197,
0,-201120,-198720,44361727,0,-199645,451125665814289861588,919276019308,1139490236,2658810548,493198,
1,-201120,-198720,44361727,0,-199645,557593862454807806623,1142394252610,1139490236,2658810548,493198,
0,-201120,-198720,44363527,0,-199645,454012145089139932274,919276019308,1139490236,2658810548,493199,
1,-201120,-198720,44363527,0,-199645,560480341729657877309,1142394252610,1139490236,2658810548,493199,
0,-201120,-198720,44365327,0,-199687,457695076792279327487,938769783814,1139490236,2658810548,493200,
1,-201120,-198720,44365327,0,-199687,564163273432797272522,1161888017116,1139490236,2658810548,493200,
0,-201120,-198720,44367127,0,-199687,459759511152639881969,938769783814,1139490236,2658810548,493201,
1,-201120,-198720,44367127,0,-199687,566227707793157827004,1161888017116,1139490236,2658810548,493201,
0,-201120,-198720,44368927,0,-199687,462305221489666160453,938769783814,1139490236,2658810548,493202,
1,-201120,-198720,44368927,0,-199687,568773418130184105488,1161888017116,1139490236,2658810548,493202,
0,-201120,-198720,44370727,0,-199687,463690231507820608063,938769783814,1139490236,2658810548,493203,
1,-201120,-198720,44370727,0,-199687,570158428148338553098,1161888017116,1139490236,2658810548,493203,
0,-201120,-198720,44372527,0,-199687,464080325245060587276,938769783814,1139490236,2658810548,493204,
1,-201120,-198720,44372527,0,-199687,570548521885578532311,1161888017116,1139490236,2658810548,493204,
0,-201120,-198720,44374327,0,-199687,464479664134042590785,958263548320,1139490236,2658810548,493205,
1,-201120,-198720,44374327,0,-199687,570947860774560535820,1181381781622,1139490236,2658810548,493205,
0,-201120,-198720,44376127,0,-199687,465144518524756870713,958263548320,1139490236,2658810548,493206,
1,-201120,-198720,44376127,0,-199687,571612715165274815748,1181381781622,1139490236,2658810548,493206,
0,-201120,-198720,44377927,0,-199687,466058879981841192078,958263548320,1139490236,2658810548,493207,
1,-201120,-198720,44377927,0,-199687,572527076622359137113,1181381781622,1139490236,2658810548,493207,
0,-201120,-198720,44379727,0,-199687,466782368165792439633,958263548320,1139490236,2658810548,493208,
1,-201120,-198720,44379727,0,-199687,573250564806310384668,1181381781622,1139490236,2658810548,493208,
0,-201120,-198720,44381527,0,-199687,467665807794879636832,958263548320,1139490236,2658810548,493209,
1,-201120,-198720,44381527,0,-199687,574134004435397581867,1181381781622,1139490236,2658810548,493209,
0,-201120,-198720,44383327,0,-199687,468575054536514233976,958263548320,1139490236,2658810548,493210,
1,-201120,-198720,44383327,0,-199687,575043251177032179011,1181381781622,1139490236,2658810548,493210,
0,-201120,-198720,44385127,0,-199687,472842673264601078303,958263548320,1139490236,2658810548,493211,
1,-201120,-198720,44385127,0,-199687,579310869905119023338,1181381781622,1139490236,2658810548,493211,
0,-201120,-198720,44386927,0,-199687,474609888010462616595,958263548320,1139490236,2658810548,493212,
1,-201120,-198720,44386927,0,-199687,581078084650980561630,1181381781622,1139490236,2658810548,493212,
0,-201120,-198720,44388727,0,-199687,478408908063779700946,977757312826,1139490236,2658810548,493213,
1,-201120,-198720,44388727,0,-199687,584877104704297645981,1200875546128,1139490236,2658810548,493213,
0,-201120,-198720,44390527,0,-199687,481194293416666022066,977757312826,1139490236,2658810548,493214,
1,-201120,-198720,44390527,0,-199687,587662490057183967101,1200875546128,1139490236,2658810548,493214,
0,-201120,-198720,44392327,0,-199687,485024030165096336614,977757312826,1139490236,2658810548,493215,
1,-201120,-198720,44392327,0,-199687,591492226805614281649,1200875546128,1139490236,2658810548,493215,
0,-201120,-198720,44394127,0,-199687,486318632567545204277,997251077331,1139490236,2658810548,493216,
1,-201120,-198720,44394127,0,-199687,592786829208063149312,1220369310633,1139490236,2658810548,493216,
0,-201120,-198720,44395927,0,-199687,487820619929513861082,997251077331,1139490236,2658810548,493217,
1,-201120,-198720,44395927,0,-199687,594288816570031806117,1220369310633,1139490236,2658810548,493217,
0,-201120,-198720,44397727,0,-199687,489594891320657657039,997251077331,1139490236,2658810548,493218,
1,-201120,-198720,44397727,0,-199687,596063087961175602074,1220369310633,1139490236,2658810548,493218,
0,-201120,-198720,44399527,0,-199687,491034122581996845039,997251077331,1139490236,2658810548,493219,
1,-201120,-198720,44399527,0,-199687,597502319222514790074,1220369310633,1139490236,2658810548,493219,
0,-201120,-198720,44401327,0,-199687,493883864571047379273,1016744841837,1139490236,2658810548,493220,
1,-201120,-198720,44401327,0,-199687,600352061211565324308,1239863075139,1139490236,2658810548,493220,
0,-201120,-198720,44403127,0,-199687,495872502925368929533,1016744841837,1139490236,2658810548,493221,
1,-201120,-198720,44403127,0,-199687,602340699565886874568,1239863075139,1139490236,2658810548,493221,
0,-201120,-198720,44404927,0,-199687,499136007278746798041,1016744841837,1139490236,2658810548,493222,
1,-201120,-198720,44404927,0,-199687,605604203919264743076,1239863075139,1139490236,2658810548,493222,
0,-201120,-198720,44406727,0,-199687,507432479649000043288,1055732370849,1139490236,2658810548,493223,
1,-201120,-198720,44406727,0,-199687,613900676289517988323,1278850604151,1139490236,2658810548,493223,
0,-201120,-198720,44408527,0,-199221,519393300258208062195,1075226135354,1139490236,2658810548,493224,
1,-201120,-198720,44408527,0,-199221,625861496898726007230,1298344368656,1139490236,2658810548,493224,
0,-201120,-198720,44410327,0,-199221,523469506008797726616,1094719899860,1139490236,2658810548,493225,
1,-201120,-198720,44410327,0,-199221,629937702649315671651,1317838133162,1139490236,2658810548,493225,
0,-201120,-198720,44412127,0,-199221,524963236026553158813,1094719899860,1139490236,2658810548,493226,
1,-201120,-198720,44412127,0,-199221,631431432667071103848,1317838133162,1139490236,2658810548,493226,
0,-201120,-198720,44413927,0,-199221,526751586886580052630,1094719899860,1139490236,2658810548,493227,
1,-201120,-198720,44413927,0,-199221,633219783527097997665,1317838133162,1139490236,2658810548,493227,
0,-201120,-198720,44415727,0,-199221,527361921974450299305,1094719899860,1139490236,2658810548,493228,
1,-201120,-198720,44415727,0,-199221,633830118614968244340,1317838133162,1139490236,2658810548,493228,
0,-201120,-198720,44417527,0,-199221,528649137721677591523,1094719899860,1139490236,2658810548,493229,
1,-201120,-198720,44417527,0,-199221,635117334362195536558,1317838133162,1139490236,2658810548,493229,
0,-201120,-198720,44419327,0,-199221,529312575734450412930,1094719899860,1139490236,2658810548,493230,
1,-201120,-198720,44419327,0,-199221,635780772374968357965,1317838133162,1139490236,2658810548,493230,
0,-201120,-198720,44421127,0,-199221,530491900766312559517,1114213664366,1139490236,2658810548,493231,
1,-201120,-198720,44421127,0,-199221,636960097406830504552,1337331897668,1139490236,2658810548,493231,
0,-201120,-198720,44422927,0,-199221,531312785918776570846,1114213664366,1139490236,2658810548,493232,
1,-201120,-198720,44422927,0,-199221,637780982559294515881,1337331897668,1139490236,2658810548,493232,
0,-201120,-198720,44424727,0,-199221,532523802041570767364,1114213664366,1139490236,2658810548,493233,
1,-201120,-198720,44424727,0,-199221,638991998682088712399,1337331897668,1139490236,2658810548,493233,
0,-201120,-198720,44426527,0,-199221,533656700314516973726,1114213664366,1139490236,2658810548,493234,
1,-201120,-198720,44426527,0,-199221,640124896955034918761,1337331897668,1139490236,2658810548,493234,
0,-201120,-198720,44428327,0,-199221,534883415428655641008,1114213664366,1139490236,2658810548,493235,
1,-201120,-198720,44428327,0,-199221,641351612069173586043,1337331897668,1139490236,2658810548,493235,
0,-201120,-198720,44430127,0,-199221,536187581608427379391,1114213664366,1139490236,2658810548,493236,
1,-201120,-198720,44430127,0,-199221,642655778248945324426,1337331897668,1139490236,2658810548,493236,
0,-201120,-198720,44431927,0,-199221,537294593975030053580,1133707428872,1139490236,2658810548,493237,
1,-201120,-198720,44431927,0,-199221,643762790615547998615,1356825662174,1139490236,2658810548,493237,
0,-201120,-198720,44433727,0,-199221,542214537925051692973,1133707428872,1139490236,2658810548,493238,
1,-201120,-198720,44433727,0,-199221,648682734565569638008,1356825662174,1139490236,2658810548,493238,
0,-201120,-198720,44435527,0,-199221,548142066568727150169,1133707428872,1139490236,2658810548,493239,
1,-201120,-198720,44435527,0,-199221,654610263209245095204,1356825662174,1139490236,2658810548,493239,
0,-201120,-198720,44437327,0,-199221,550039197391174648250,1153201193377,1139490236,2658810548,493240,
1,-201120,-198720,44437327,0,-199221,656507394031692593285,1376319426679,1139490236,2658810548,493240,
0,-201120,-198720,44439127,0,-199221,551404130878733450180,1153201193377,1139490236,2658810548,493241,
1,-201120,-198720,44439127,0,-199221,657872327519251395215,1376319426679,1139490236,2658810548,493241,
0,-201120,-198720,44440927,0,-199221,553361722021164575313,1153201193377,1139490236,2658810548,493242,
1,-201120,-198720,44440927,0,-199221,659829918661682520348,1376319426679,1139490236,2658810548,493242,
0,-201120,-198720,44442727,0,-199221,556463435712219141511,1153201193377,1139490236,2658810548,493243,
1,-201120,-198720,44442727,0,-199221,662931632352737086546,1376319426679,1139490236,2658810548,493243,
0,-201120,-198720,44444527,0,-199221,557602342119336134957,1172694957883,1139490236,2658810548,493244,
1,-201120,-198720,44444527,0,-199221,664070538759854079992,1395813191185,1139490236,2658810548,493244,
0,-201120,-198720,44446327,0,-199221,558420498222744399814,1172694957883,1139490236,2658810548,493245,
1,-201120,-198720,44446327,0,-199221,664888694863262344849,1395813191185,1139490236,2658810548,493245,
0,-201120,-198720,44448127,0,-199221,559364836313666255220,1172694957883,1139490236,2658810548,493246,
1,-201120,-198720,44448127,0,-199221,665833032954184200255,1395813191185,1139490236,2658810548,493246,
0,-201120,-198720,44449927,0,-199221,562103464624784615255,1172694957883,1139490236,2658810548,493247,
1,-201120,-198720,44449927,0,-199221,668571661265302560290,1395813191185,1139490236,2658810548,493247,
0,-201120,-198720,44451727,0,-199386,563541254419707425838,1172694957883,1139490236,2658810548,493248,
1,-201120,-198720,44451727,0,-199386,670009451060225370873,1395813191185,1139490236,2658810548,493248,
0,-201120,-198720,44453527,0,-199386,565047382861563802854,1172694957883,1139490236,2658810548,493249,
1,-201120,-198720,44453527,0,-199386,671515579502081747889,1395813191185,1139490236,2658810548,493249,
0,-201120,-198720,44455327,0,-199386,567196284483278336678,1172694957883,1139490236,2658810548,493250,
1,-201120,-198720,44455327,0,-199386,673664481123796281713,1395813191185,1139490236,2658810548,493250,
0,-201120,-198720,44457127,0,-199386,568078161316758872694,1192188722389,1139490236,2658810548,493251,
1,-201120,-198720,44457127,0,-199386,674546357957276817729,1415306955691,1139490236,2658810548,493251,
0,-201120,-198720,44458927,0,-199386,568650436310957751977,1192188722389,1139490236,2658810548,493252,
1,-201120,-198720,44458927,0,-199386,675118632951475697012,1415306955691,1139490236,2658810548,493252,
0,-201120,-198720,44460727,0,-199386,569092713939572682509,1192188722389,1139490236,2658810548,493253,
1,-201120,-198720,44460727,0,-199386,675560910580090627544,1415306955691,1139490236,2658810548,493253,
0,-201120,-198720,44462527,0,-199386,569584426858261018625,1192188722389,1139490236,2658810548,493254,
1,-201120,-198720,44462527,0,-199386,676052623498778963660,1415306955691,1139490236,2658810548,493254,
0,-201120,-198720,44464327,0,-199386,570039180632615978388,1192188722389,1139490236,2658810548,493255,
1,-201120,-198720,44464327,0,-199386,676507377273133923423,1415306955691,1139490236,2658810548,493255,
0,-201120,-198720,44466127,0,-199386,570317610441433079699,1192188722389,1139490236,2658810548,493256,
1,-201120,-198720,44466127,0,-199386,676785807081951024734,1415306955691,1139490236,2658810548,493256,
0,-201120,-198720,44467927,0,-199386,571083657197621863212,1192188722389,1139490236,2658810548,493257,
1,-201120,-198720,44467927,0,-199386,677551853838139808247,1415306955691,1139490236,2658810548,493257,
0,-201120,-198720,44469727,0,-199386,571777547628542510413,1192188722389,1139490236,2658810548,493258,
1,-201120,-198720,44469727,0,-199386,678245744269060455448,1415306955691,1139490236,2658810548,493258,
0,-201120,-198720,44471527,0,-199386,572482171911012956748,1192188722389,1139490236,2658810548,493259,
1,-201120,-198720,44471527,0,-199386,678950368551530901783,1415306955691,1139490236,2658810548,493259,
0,-201120,-198720,44473327,0,-199386,573602821335513270882,1192188722389,1139490236,2658810548,493260,
1,-201120,-198720,44473327,0,-199386,680071017976031215917,1415306955691,1139490236,2658810548,493260,
0,-201120,-198720,44475127,0,-199386,574984050343104183921,1192188722389,1139490236,2658810548,493261,
1,-201120,-198720,44475127,0,-199386,681452246983622128956,1415306955691,1139490236,2658810548,493261,
0,-201120,-198720,44476927,0,-199386,578095686243329587998,1211682486895,1139490236,2658810548,493262,
1,-201120,-198720,44476927,0,-199386,684563882883847533033,1434800720197,1139490236,2658810548,493262,
0,-201120,-198720,44478727,0,-199386,580139238454288767819,1211682486895,1139490236,2658810548,493263,
1,-201120,-198720,44478727,0,-199386,686607435094806712854,1434800720197,1139490236,2658810548,493263,
0,-201120,-198720,44480527,0,-199386,584343598493509656187,1231176251400,1139490236,2658810548,493264,
1,-201120,-198720,44480527,0,-199386,690811795134027601222,1454294484702,1139490236,2658810548,493264,
0,-201120,-198720,44482327,0,-199386,589164181088369287743,1231176251400,1139490236,2658810548,493265,
1,-201120,-198720,44482327,0,-199386,695632377728887232778,1454294484702,1139490236,2658810548,493265,
0,-201120,-198720,44484127,0,-199386,591622877966496904315,1231176251400,1139490236,2658810548,493266,
1,-201120,-198720,44484127,0,-199386,698091074607014849350,1454294484702,1139490236,2658810548,493266,
0,-201120,-198720,44485927,0,-199386,594582609233142921295,1250670015906,1139490236,2658810548,493267,
1,-201120,-198720,44485927,0,-199386,701050805873660866330,1473788249208,1139490236,2658810548,493267,
0,-201120,-198720,44487727,0,-199386,596432693648382134991,1250670015906,1139490236,2658810548,493268,
1,-201120,-198720,44487727,0,-199386,702900890288900080026,1473788249208,1139490236,2658810548,493268,
0,-201120,-198720,44489527,0,-199386,597259662083479103055,1250670015906,1139490236,2658810548,493269,
1,-201120,-198720,44489527,0,-199386,703727858723997048090,1473788249208,1139490236,2658810548,493269,
0,-201120,-198720,44491327,0,-199386,598947019511898274429,1250670015906,1139490236,2658810548,493270,
1,-201120,-198720,44491327,0,-199386,705415216152416219464,1473788249208,1139490236,2658810548,493270,
0,-201120,-198720,44493127,0,-199386,602994154893762276959,1270163780412,1139490236,2658810548,493271,
1,-201120,-198720,44493127,0,-199386,709462351534280221994,1493282013714,1139490236,2658810548,493271,
0,-201120,-198720,44494927,0,-199260,605477422433942222996,1270163780412,1139490236,2658810548,493272,
1,-201120,-198720,44494927,0,-199260,711945619074460168031,1493282013714,1139490236,2658810548,493272,
0,-201120,-198720,44496727,0,-199260,606864644604492782705,1270163780412,1139490236,2658810548,493273,
1,-201120,-198720,44496727,0,-199260,713332841245010727740,1493282013714,1139490236,2658810548,493273,
0,-201120,-198720,44498527,0,-199260,609254432389656101187,1270163780412,1139490236,2658810548,493274,
1,-201120,-198720,44498527,0,-199260,715722629030174046222,1493282013714,1139490236,2658810548,493274,
0,-201120,-198720,44500327,0,-199260,610220067086906487929,1270163780412,1139490236,2658810548,493275,
1,-201120,-198720,44500327,0,-199260,716688263727424432964,1493282013714,1139490236,2658810548,493275,
0,-201120,-198720,44502127,0,-199260,610839267490517364430,1270163780412,1139490236,2658810548,493276,
1,-201120,-198720,44502127,0,-199260,717307464131035309465,1493282013714,1139490236,2658810548,493276,
